,clip_name,label
29489,train29490.aiff,0
13995,train13996.aiff,0
19683,train19684.aiff,1
18304,train18305.aiff,0
24008,train24009.aiff,0
887,train888.aiff,0
18861,train18862.aiff,0
7938,train7939.aiff,1
24254,train24255.aiff,0
26824,train26825.aiff,1
20654,train20655.aiff,1
26329,train26330.aiff,1
5068,train5069.aiff,1
4132,train4133.aiff,0
14667,train14668.aiff,0
5719,train5720.aiff,0
16193,train16194.aiff,0
21903,train21904.aiff,0
8517,train8518.aiff,1
3442,train3443.aiff,1
22331,train22332.aiff,1
11264,train11265.aiff,0
9383,train9384.aiff,1
1535,train1536.aiff,0
4097,train4098.aiff,0
9382,train9383.aiff,0
10081,train10082.aiff,1
231,train232.aiff,0
15283,train15284.aiff,0
2998,train2999.aiff,0
14245,train14246.aiff,0
26366,train26367.aiff,1
13502,train13503.aiff,0
19072,train19073.aiff,0
19274,train19275.aiff,1
28908,train28909.aiff,1
11706,train11707.aiff,0
27398,train27399.aiff,0
15717,train15718.aiff,0
3289,train3290.aiff,0
18400,train18401.aiff,1
27428,train27429.aiff,0
28492,train28493.aiff,0
12329,train12330.aiff,0
16970,train16971.aiff,0
8494,train8495.aiff,1
22640,train22641.aiff,1
16173,train16174.aiff,0
18457,train18458.aiff,0
25936,train25937.aiff,1
15811,train15812.aiff,0
20487,train20488.aiff,0
6214,train6215.aiff,0
4948,train4949.aiff,1
27911,train27912.aiff,0
4689,train4690.aiff,1
7822,train7823.aiff,0
4648,train4649.aiff,1
25893,train25894.aiff,1
28858,train28859.aiff,0
17526,train17527.aiff,0
12051,train12052.aiff,0
6730,train6731.aiff,1
13129,train13130.aiff,0
26609,train26610.aiff,1
19420,train19421.aiff,1
20263,train20264.aiff,1
26771,train26772.aiff,1
1501,train1502.aiff,0
23274,train23275.aiff,1
21538,train21539.aiff,0
4895,train4896.aiff,1
2502,train2503.aiff,0
29250,train29251.aiff,0
16497,train16498.aiff,0
9060,train9061.aiff,1
7582,train7583.aiff,1
23305,train23306.aiff,1
1312,train1313.aiff,0
12540,train12541.aiff,0
26351,train26352.aiff,1
25553,train25554.aiff,0
29,train30.aiff,0
13405,train13406.aiff,0
22476,train22477.aiff,0
18241,train18242.aiff,1
23064,train23065.aiff,0
7446,train7447.aiff,0
18849,train18850.aiff,1
5579,train5580.aiff,1
18963,train18964.aiff,1
4118,train4119.aiff,1
19216,train19217.aiff,0
9155,train9156.aiff,1
26697,train26698.aiff,1
26575,train26576.aiff,1
2492,train2493.aiff,0
11611,train11612.aiff,1
20720,train20721.aiff,1
7901,train7902.aiff,0
6723,train6724.aiff,0
27360,train27361.aiff,0
10033,train10034.aiff,0
21874,train21875.aiff,0
29052,train29053.aiff,0
6491,train6492.aiff,1
23367,train23368.aiff,1
6609,train6610.aiff,1
26986,train26987.aiff,1
4120,train4121.aiff,1
20062,train20063.aiff,1
27313,train27314.aiff,0
3497,train3498.aiff,0
19782,train19783.aiff,1
20318,train20319.aiff,1
1654,train1655.aiff,1
26215,train26216.aiff,0
18244,train18245.aiff,0
23395,train23396.aiff,1
18506,train18507.aiff,1
2717,train2718.aiff,0
28483,train28484.aiff,1
26715,train26716.aiff,1
2461,train2462.aiff,1
8002,train8003.aiff,1
27903,train27904.aiff,0
6447,train6448.aiff,1
12911,train12912.aiff,0
6344,train6345.aiff,1
26690,train26691.aiff,1
25036,train25037.aiff,1
6478,train6479.aiff,1
12218,train12219.aiff,1
10252,train10253.aiff,1
4956,train4957.aiff,0
7885,train7886.aiff,0
28408,train28409.aiff,0
19630,train19631.aiff,1
27041,train27042.aiff,1
23002,train23003.aiff,0
23106,train23107.aiff,1
9078,train9079.aiff,1
18439,train18440.aiff,1
8608,train8609.aiff,0
20140,train20141.aiff,1
24485,train24486.aiff,0
10163,train10164.aiff,0
26237,train26238.aiff,1
18658,train18659.aiff,1
19933,train19934.aiff,0
14725,train14726.aiff,0
26997,train26998.aiff,1
17354,train17355.aiff,1
13996,train13997.aiff,1
13191,train13192.aiff,1
19472,train19473.aiff,1
15194,train15195.aiff,0
3824,train3825.aiff,1
16830,train16831.aiff,0
8218,train8219.aiff,1
18635,train18636.aiff,1
23570,train23571.aiff,0
18185,train18186.aiff,0
6462,train6463.aiff,1
10284,train10285.aiff,0
11994,train11995.aiff,1
21832,train21833.aiff,1
24956,train24957.aiff,1
25071,train25072.aiff,1
12219,train12220.aiff,0
29929,train29930.aiff,1
26145,train26146.aiff,1
25128,train25129.aiff,1
19260,train19261.aiff,1
24024,train24025.aiff,0
29853,train29854.aiff,1
19303,train19304.aiff,1
10515,train10516.aiff,1
7040,train7041.aiff,0
12077,train12078.aiff,0
19605,train19606.aiff,1
14,train15.aiff,0
4773,train4774.aiff,1
10225,train10226.aiff,1
26686,train26687.aiff,1
14014,train14015.aiff,0
13920,train13921.aiff,0
20644,train20645.aiff,1
13619,train13620.aiff,0
26815,train26816.aiff,1
18247,train18248.aiff,0
26285,train26286.aiff,1
23397,train23398.aiff,0
1681,train1682.aiff,0
20875,train20876.aiff,1
12364,train12365.aiff,0
18531,train18532.aiff,1
28559,train28560.aiff,0
11140,train11141.aiff,0
22008,train22009.aiff,0
26638,train26639.aiff,1
1129,train1130.aiff,1
11104,train11105.aiff,0
7052,train7053.aiff,0
7588,train7589.aiff,1
25993,train25994.aiff,1
13685,train13686.aiff,0
6745,train6746.aiff,0
11048,train11049.aiff,1
1088,train1089.aiff,1
6347,train6348.aiff,1
8549,train8550.aiff,0
11150,train11151.aiff,0
21752,train21753.aiff,0
8073,train8074.aiff,1
9989,train9990.aiff,1
23227,train23228.aiff,1
1694,train1695.aiff,0
6313,train6314.aiff,1
27598,train27599.aiff,0
5819,train5820.aiff,0
16925,train16926.aiff,0
765,train766.aiff,0
19619,train19620.aiff,1
19614,train19615.aiff,1
14269,train14270.aiff,1
6304,train6305.aiff,1
20012,train20013.aiff,0
15692,train15693.aiff,0
5576,train5577.aiff,1
7624,train7625.aiff,0
29981,train29982.aiff,0
15281,train15282.aiff,0
5207,train5208.aiff,1
9270,train9271.aiff,0
25961,train25962.aiff,0
28547,train28548.aiff,1
22190,train22191.aiff,1
23911,train23912.aiff,0
19128,train19129.aiff,1
18823,train18824.aiff,1
25532,train25533.aiff,1
22128,train22129.aiff,0
8133,train8134.aiff,1
25746,train25747.aiff,1
19827,train19828.aiff,1
8139,train8140.aiff,0
29707,train29708.aiff,0
7299,train7300.aiff,0
6841,train6842.aiff,1
29143,train29144.aiff,0
3468,train3469.aiff,0
8572,train8573.aiff,1
5204,train5205.aiff,0
9484,train9485.aiff,1
26253,train26254.aiff,1
26806,train26807.aiff,1
2510,train2511.aiff,0
2175,train2176.aiff,0
247,train248.aiff,0
5138,train5139.aiff,0
9956,train9957.aiff,1
4795,train4796.aiff,1
27981,train27982.aiff,1
26702,train26703.aiff,1
25083,train25084.aiff,0
23799,train23800.aiff,0
942,train943.aiff,0
25507,train25508.aiff,1
4762,train4763.aiff,1
10278,train10279.aiff,1
7148,train7149.aiff,0
7393,train7394.aiff,0
12989,train12990.aiff,1
25509,train25510.aiff,0
19870,train19871.aiff,1
26037,train26038.aiff,1
3849,train3850.aiff,0
14694,train14695.aiff,0
27288,train27289.aiff,0
26897,train26898.aiff,1
11300,train11301.aiff,0
22036,train22037.aiff,0
4997,train4998.aiff,1
10615,train10616.aiff,0
19714,train19715.aiff,1
3545,train3546.aiff,0
20021,train20022.aiff,0
8704,train8705.aiff,0
28141,train28142.aiff,0
29731,train29732.aiff,1
13758,train13759.aiff,0
9722,train9723.aiff,1
2018,train2019.aiff,0
24771,train24772.aiff,0
14058,train14059.aiff,0
14863,train14864.aiff,0
17351,train17352.aiff,0
20521,train20522.aiff,0
10272,train10273.aiff,1
20679,train20680.aiff,1
12514,train12515.aiff,0
4044,train4045.aiff,1
17543,train17544.aiff,1
6429,train6430.aiff,1
4912,train4913.aiff,1
4877,train4878.aiff,1
18909,train18910.aiff,1
2118,train2119.aiff,0
4020,train4021.aiff,0
20013,train20014.aiff,1
6566,train6567.aiff,1
26802,train26803.aiff,1
22299,train22300.aiff,1
22381,train22382.aiff,0
12471,train12472.aiff,0
9834,train9835.aiff,1
4937,train4938.aiff,1
4870,train4871.aiff,1
14941,train14942.aiff,0
27997,train27998.aiff,1
5793,train5794.aiff,0
1610,train1611.aiff,0
4270,train4271.aiff,1
24152,train24153.aiff,0
23733,train23734.aiff,1
22771,train22772.aiff,0
5282,train5283.aiff,1
7506,train7507.aiff,0
10352,train10353.aiff,0
13734,train13735.aiff,1
8556,train8557.aiff,1
9113,train9114.aiff,1
6976,train6977.aiff,1
5478,train5479.aiff,1
20847,train20848.aiff,1
22897,train22898.aiff,0
4761,train4762.aiff,1
26072,train26073.aiff,1
15924,train15925.aiff,1
4760,train4761.aiff,1
16990,train16991.aiff,0
3479,train3480.aiff,1
26360,train26361.aiff,0
9121,train9122.aiff,0
26488,train26489.aiff,1
26003,train26004.aiff,1
21817,train21818.aiff,1
9367,train9368.aiff,0
11890,train11891.aiff,0
23314,train23315.aiff,1
26598,train26599.aiff,1
18931,train18932.aiff,0
9377,train9378.aiff,0
27719,train27720.aiff,0
16632,train16633.aiff,0
5985,train5986.aiff,0
14355,train14356.aiff,0
676,train677.aiff,0
27670,train27671.aiff,0
28594,train28595.aiff,0
10664,train10665.aiff,1
26850,train26851.aiff,1
1442,train1443.aiff,1
6211,train6212.aiff,0
6967,train6968.aiff,0
20663,train20664.aiff,0
26425,train26426.aiff,1
22625,train22626.aiff,0
360,train361.aiff,0
472,train473.aiff,0
19558,train19559.aiff,1
5396,train5397.aiff,1
27103,train27104.aiff,0
20923,train20924.aiff,0
11471,train11472.aiff,0
10908,train10909.aiff,0
19680,train19681.aiff,1
22499,train22500.aiff,0
15523,train15524.aiff,0
24840,train24841.aiff,1
25835,train25836.aiff,0
29700,train29701.aiff,0
15359,train15360.aiff,0
25104,train25105.aiff,1
7802,train7803.aiff,0
25037,train25038.aiff,1
11485,train11486.aiff,1
22837,train22838.aiff,1
19589,train19590.aiff,1
18076,train18077.aiff,0
7062,train7063.aiff,0
18576,train18577.aiff,1
18715,train18716.aiff,1
2957,train2958.aiff,0
9991,train9992.aiff,1
8026,train8027.aiff,1
1273,train1274.aiff,0
7544,train7545.aiff,1
6557,train6558.aiff,0
12127,train12128.aiff,1
21231,train21232.aiff,0
18540,train18541.aiff,1
24588,train24589.aiff,1
23295,train23296.aiff,1
6539,train6540.aiff,1
13307,train13308.aiff,0
29711,train29712.aiff,0
29939,train29940.aiff,1
23308,train23309.aiff,1
25171,train25172.aiff,1
19762,train19763.aiff,1
12495,train12496.aiff,0
21265,train21266.aiff,0
14472,train14473.aiff,0
9031,train9032.aiff,1
9584,train9585.aiff,1
10271,train10272.aiff,1
16309,train16310.aiff,0
9149,train9150.aiff,0
11387,train11388.aiff,0
23817,train23818.aiff,0
975,train976.aiff,1
4990,train4991.aiff,1
18775,train18776.aiff,1
4932,train4933.aiff,1
15968,train15969.aiff,0
10207,train10208.aiff,0
8603,train8604.aiff,0
26294,train26295.aiff,1
12775,train12776.aiff,0
3287,train3288.aiff,1
28934,train28935.aiff,0
13276,train13277.aiff,0
24854,train24855.aiff,1
19883,train19884.aiff,0
26428,train26429.aiff,1
7568,train7569.aiff,0
20651,train20652.aiff,1
24850,train24851.aiff,0
19650,train19651.aiff,1
26591,train26592.aiff,1
19093,train19094.aiff,1
22999,train23000.aiff,1
10676,train10677.aiff,0
8571,train8572.aiff,1
750,train751.aiff,0
10834,train10835.aiff,0
27393,train27394.aiff,0
9905,train9906.aiff,0
8726,train8727.aiff,1
23384,train23385.aiff,0
29760,train29761.aiff,0
499,train500.aiff,0
26567,train26568.aiff,1
7695,train7696.aiff,0
16732,train16733.aiff,1
8513,train8514.aiff,0
13959,train13960.aiff,0
20595,train20596.aiff,1
18976,train18977.aiff,1
20097,train20098.aiff,0
18760,train18761.aiff,1
11692,train11693.aiff,1
19414,train19415.aiff,1
12238,train12239.aiff,0
9560,train9561.aiff,0
18953,train18954.aiff,1
13666,train13667.aiff,0
14493,train14494.aiff,0
25786,train25787.aiff,1
2244,train2245.aiff,0
10544,train10545.aiff,0
17539,train17540.aiff,1
7940,train7941.aiff,0
29874,train29875.aiff,1
25702,train25703.aiff,1
7098,train7099.aiff,1
11102,train11103.aiff,0
7082,train7083.aiff,1
25979,train25980.aiff,1
565,train566.aiff,1
11221,train11222.aiff,0
18769,train18770.aiff,1
11661,train11662.aiff,0
11718,train11719.aiff,1
4530,train4531.aiff,0
27617,train27618.aiff,0
17714,train17715.aiff,1
23143,train23144.aiff,0
12947,train12948.aiff,1
7412,train7413.aiff,0
17556,train17557.aiff,0
21675,train21676.aiff,0
20475,train20476.aiff,1
26939,train26940.aiff,1
9489,train9490.aiff,1
17646,train17647.aiff,0
1820,train1821.aiff,0
10265,train10266.aiff,1
1046,train1047.aiff,1
29806,train29807.aiff,1
3443,train3444.aiff,1
5311,train5312.aiff,0
10842,train10843.aiff,1
11635,train11636.aiff,1
20433,train20434.aiff,1
20771,train20772.aiff,1
12858,train12859.aiff,1
18503,train18504.aiff,1
29728,train29729.aiff,0
3789,train3790.aiff,1
18910,train18911.aiff,1
13115,train13116.aiff,0
86,train87.aiff,0
24067,train24068.aiff,0
11156,train11157.aiff,0
1216,train1217.aiff,0
10054,train10055.aiff,1
7063,train7064.aiff,0
4265,train4266.aiff,1
26788,train26789.aiff,1
23623,train23624.aiff,1
6823,train6824.aiff,1
18989,train18990.aiff,1
13978,train13979.aiff,0
23079,train23080.aiff,0
28813,train28814.aiff,0
11523,train11524.aiff,1
16884,train16885.aiff,0
6087,train6088.aiff,0
27130,train27131.aiff,1
4898,train4899.aiff,1
19381,train19382.aiff,1
16012,train16013.aiff,0
21040,train21041.aiff,0
19922,train19923.aiff,0
24789,train24790.aiff,0
27015,train27016.aiff,1
16586,train16587.aiff,0
22564,train22565.aiff,1
8012,train8013.aiff,0
15384,train15385.aiff,0
20785,train20786.aiff,0
5757,train5758.aiff,0
23336,train23337.aiff,0
2090,train2091.aiff,0
3456,train3457.aiff,1
2338,train2339.aiff,0
12915,train12916.aiff,0
21140,train21141.aiff,0
22317,train22318.aiff,0
16042,train16043.aiff,0
17519,train17520.aiff,0
11452,train11453.aiff,1
12500,train12501.aiff,0
390,train391.aiff,0
20789,train20790.aiff,1
23256,train23257.aiff,1
13609,train13610.aiff,0
160,train161.aiff,0
29464,train29465.aiff,0
25825,train25826.aiff,1
10543,train10544.aiff,1
15746,train15747.aiff,0
26491,train26492.aiff,1
25805,train25806.aiff,0
7601,train7602.aiff,0
13206,train13207.aiff,0
2746,train2747.aiff,1
4601,train4602.aiff,0
4953,train4954.aiff,1
29477,train29478.aiff,1
24191,train24192.aiff,0
19355,train19356.aiff,1
22169,train22170.aiff,0
5011,train5012.aiff,0
14348,train14349.aiff,0
4113,train4114.aiff,1
10213,train10214.aiff,0
20645,train20646.aiff,1
26328,train26329.aiff,1
6716,train6717.aiff,1
25711,train25712.aiff,1
25588,train25589.aiff,1
21598,train21599.aiff,0
24897,train24898.aiff,1
3385,train3386.aiff,0
6355,train6356.aiff,1
1262,train1263.aiff,0
14650,train14651.aiff,0
9545,train9546.aiff,0
12498,train12499.aiff,0
25176,train25177.aiff,1
9604,train9605.aiff,1
18008,train18009.aiff,1
28672,train28673.aiff,0
13846,train13847.aiff,0
18818,train18819.aiff,1
23194,train23195.aiff,1
1577,train1578.aiff,0
5278,train5279.aiff,0
15832,train15833.aiff,0
17826,train17827.aiff,0
4276,train4277.aiff,1
5635,train5636.aiff,1
3761,train3762.aiff,0
21436,train21437.aiff,0
25934,train25935.aiff,1
2608,train2609.aiff,0
5095,train5096.aiff,1
4112,train4113.aiff,1
26460,train26461.aiff,1
12690,train12691.aiff,1
2170,train2171.aiff,1
14633,train14634.aiff,0
22602,train22603.aiff,1
16706,train16707.aiff,0
28334,train28335.aiff,0
26729,train26730.aiff,1
5544,train5545.aiff,1
26341,train26342.aiff,1
10137,train10138.aiff,1
6318,train6319.aiff,1
22511,train22512.aiff,1
17071,train17072.aiff,0
23107,train23108.aiff,1
1789,train1790.aiff,0
27644,train27645.aiff,0
5393,train5394.aiff,1
12724,train12725.aiff,1
27560,train27561.aiff,0
20374,train20375.aiff,1
8748,train8749.aiff,1
23302,train23303.aiff,1
3445,train3446.aiff,0
10255,train10256.aiff,1
3868,train3869.aiff,0
11905,train11906.aiff,1
2360,train2361.aiff,1
27661,train27662.aiff,1
18433,train18434.aiff,1
10662,train10663.aiff,0
27995,train27996.aiff,1
24849,train24850.aiff,0
21253,train21254.aiff,0
4061,train4062.aiff,1
8418,train8419.aiff,1
17317,train17318.aiff,1
29770,train29771.aiff,1
14401,train14402.aiff,0
12319,train12320.aiff,0
1167,train1168.aiff,0
9203,train9204.aiff,0
26776,train26777.aiff,1
8546,train8547.aiff,1
6532,train6533.aiff,1
22666,train22667.aiff,0
5237,train5238.aiff,1
1548,train1549.aiff,0
5602,train5603.aiff,0
7993,train7994.aiff,1
26687,train26688.aiff,1
19012,train19013.aiff,1
2933,train2934.aiff,0
2381,train2382.aiff,0
22663,train22664.aiff,1
3527,train3528.aiff,0
26177,train26178.aiff,1
20544,train20545.aiff,0
13226,train13227.aiff,0
25759,train25760.aiff,1
2371,train2372.aiff,0
20555,train20556.aiff,1
10076,train10077.aiff,1
350,train351.aiff,1
10725,train10726.aiff,0
5722,train5723.aiff,0
4616,train4617.aiff,1
12138,train12139.aiff,0
13544,train13545.aiff,0
16526,train16527.aiff,0
10652,train10653.aiff,1
7949,train7950.aiff,0
18106,train18107.aiff,1
7684,train7685.aiff,0
4592,train4593.aiff,0
18867,train18868.aiff,1
29321,train29322.aiff,0
18809,train18810.aiff,1
29468,train29469.aiff,0
25329,train25330.aiff,0
27960,train27961.aiff,0
12097,train12098.aiff,1
2460,train2461.aiff,1
25383,train25384.aiff,1
4717,train4718.aiff,1
29735,train29736.aiff,1
18932,train18933.aiff,0
24679,train24680.aiff,1
13337,train13338.aiff,1
14942,train14943.aiff,0
3598,train3599.aiff,0
23244,train23245.aiff,1
1666,train1667.aiff,1
12348,train12349.aiff,1
22833,train22834.aiff,0
28882,train28883.aiff,0
14483,train14484.aiff,1
2414,train2415.aiff,0
22631,train22632.aiff,1
9243,train9244.aiff,0
21982,train21983.aiff,1
5510,train5511.aiff,1
26647,train26648.aiff,0
4792,train4793.aiff,1
23374,train23375.aiff,0
15864,train15865.aiff,0
20573,train20574.aiff,1
179,train180.aiff,1
12526,train12527.aiff,0
17081,train17082.aiff,0
4920,train4921.aiff,1
22023,train22024.aiff,0
18500,train18501.aiff,1
27618,train27619.aiff,0
22164,train22165.aiff,0
23854,train23855.aiff,0
29948,train29949.aiff,0
19146,train19147.aiff,0
14362,train14363.aiff,0
4295,train4296.aiff,0
8548,train8549.aiff,0
18539,train18540.aiff,1
12326,train12327.aiff,1
19690,train19691.aiff,0
4629,train4630.aiff,1
9318,train9319.aiff,1
25074,train25075.aiff,1
15287,train15288.aiff,0
13578,train13579.aiff,0
9024,train9025.aiff,1
20015,train20016.aiff,1
26713,train26714.aiff,1
1922,train1923.aiff,0
25533,train25534.aiff,1
29975,train29976.aiff,0
8102,train8103.aiff,1
19158,train19159.aiff,1
8538,train8539.aiff,0
25343,train25344.aiff,1
9146,train9147.aiff,1
11708,train11709.aiff,1
20867,train20868.aiff,1
18502,train18503.aiff,1
15817,train15818.aiff,0
25501,train25502.aiff,0
4155,train4156.aiff,0
5835,train5836.aiff,0
27968,train27969.aiff,0
26811,train26812.aiff,1
13070,train13071.aiff,0
13016,train13017.aiff,0
25262,train25263.aiff,1
39,train40.aiff,0
18915,train18916.aiff,0
18510,train18511.aiff,1
6603,train6604.aiff,0
21340,train21341.aiff,0
19186,train19187.aiff,1
19391,train19392.aiff,1
11615,train11616.aiff,1
5392,train5393.aiff,1
5994,train5995.aiff,0
22413,train22414.aiff,1
6948,train6949.aiff,0
6542,train6543.aiff,0
17880,train17881.aiff,1
17470,train17471.aiff,1
26586,train26587.aiff,1
18123,train18124.aiff,1
5372,train5373.aiff,1
7631,train7632.aiff,1
20639,train20640.aiff,1
5044,train5045.aiff,1
4922,train4923.aiff,1
12431,train12432.aiff,0
2696,train2697.aiff,1
6809,train6810.aiff,1
26188,train26189.aiff,1
22046,train22047.aiff,0
26158,train26159.aiff,1
21800,train21801.aiff,1
25768,train25769.aiff,1
19655,train19656.aiff,1
15669,train15670.aiff,0
20460,train20461.aiff,0
26014,train26015.aiff,1
14178,train14179.aiff,0
8522,train8523.aiff,0
10427,train10428.aiff,1
19938,train19939.aiff,1
411,train412.aiff,0
25741,train25742.aiff,1
20656,train20657.aiff,1
4069,train4070.aiff,1
1028,train1029.aiff,0
2736,train2737.aiff,1
2727,train2728.aiff,1
6720,train6721.aiff,0
20954,train20955.aiff,0
5224,train5225.aiff,1
20434,train20435.aiff,0
17465,train17466.aiff,1
19737,train19738.aiff,0
24626,train24627.aiff,1
26611,train26612.aiff,1
9218,train9219.aiff,0
20863,train20864.aiff,0
154,train155.aiff,0
23234,train23235.aiff,1
16553,train16554.aiff,0
22865,train22866.aiff,1
24082,train24083.aiff,0
26403,train26404.aiff,0
18974,train18975.aiff,1
10135,train10136.aiff,1
16496,train16497.aiff,0
18357,train18358.aiff,0
6336,train6337.aiff,1
6381,train6382.aiff,1
11786,train11787.aiff,0
19001,train19002.aiff,1
1173,train1174.aiff,1
3989,train3990.aiff,1
22633,train22634.aiff,1
15575,train15576.aiff,0
19082,train19083.aiff,1
2162,train2163.aiff,0
4402,train4403.aiff,0
5980,train5981.aiff,1
9433,train9434.aiff,0
17683,train17684.aiff,1
2723,train2724.aiff,1
23821,train23822.aiff,0
25701,train25702.aiff,1
8356,train8357.aiff,1
5593,train5594.aiff,1
4405,train4406.aiff,0
27806,train27807.aiff,0
11909,train11910.aiff,0
20270,train20271.aiff,0
19485,train19486.aiff,1
6458,train6459.aiff,1
6632,train6633.aiff,0
21627,train21628.aiff,0
26617,train26618.aiff,0
26828,train26829.aiff,1
7972,train7973.aiff,0
28002,train28003.aiff,0
9497,train9498.aiff,1
11589,train11590.aiff,1
22285,train22286.aiff,1
29774,train29775.aiff,1
26651,train26652.aiff,1
8,train9.aiff,1
11438,train11439.aiff,1
14389,train14390.aiff,0
665,train666.aiff,0
11224,train11225.aiff,1
21400,train21401.aiff,0
2464,train2465.aiff,1
18149,train18150.aiff,1
18583,train18584.aiff,0
28456,train28457.aiff,0
4787,train4788.aiff,1
19834,train19835.aiff,1
14491,train14492.aiff,0
1225,train1226.aiff,1
25852,train25853.aiff,1
18482,train18483.aiff,1
15240,train15241.aiff,0
4122,train4123.aiff,1
19592,train19593.aiff,1
6272,train6273.aiff,0
3163,train3164.aiff,0
12419,train12420.aiff,0
20458,train20459.aiff,1
8627,train8628.aiff,1
26603,train26604.aiff,1
5406,train5407.aiff,1
3674,train3675.aiff,1
26203,train26204.aiff,1
26214,train26215.aiff,1
25773,train25774.aiff,1
18736,train18737.aiff,0
16985,train16986.aiff,0
19251,train19252.aiff,1
11941,train11942.aiff,1
8882,train8883.aiff,1
28352,train28353.aiff,1
18872,train18873.aiff,1
17668,train17669.aiff,0
4488,train4489.aiff,0
26790,train26791.aiff,1
12984,train12985.aiff,0
8972,train8973.aiff,1
6528,train6529.aiff,1
10845,train10846.aiff,1
2182,train2183.aiff,1
1965,train1966.aiff,0
26183,train26184.aiff,1
16234,train16235.aiff,0
13776,train13777.aiff,0
23201,train23202.aiff,1
11240,train11241.aiff,0
11505,train11506.aiff,0
18496,train18497.aiff,1
29957,train29958.aiff,1
3990,train3991.aiff,1
24407,train24408.aiff,0
16511,train16512.aiff,1
18305,train18306.aiff,0
7746,train7747.aiff,1
5962,train5963.aiff,0
16713,train16714.aiff,1
12579,train12580.aiff,0
9620,train9621.aiff,0
24115,train24116.aiff,0
22438,train22439.aiff,0
21596,train21597.aiff,0
11593,train11594.aiff,1
6854,train6855.aiff,0
20877,train20878.aiff,0
10041,train10042.aiff,0
9090,train9091.aiff,1
2611,train2612.aiff,0
4273,train4274.aiff,1
20129,train20130.aiff,0
3095,train3096.aiff,1
16957,train16958.aiff,0
20579,train20580.aiff,0
5390,train5391.aiff,0
11515,train11516.aiff,1
370,train371.aiff,0
29667,train29668.aiff,1
23505,train23506.aiff,0
18454,train18455.aiff,1
22510,train22511.aiff,1
110,train111.aiff,0
24762,train24763.aiff,0
20467,train20468.aiff,1
4843,train4844.aiff,1
12428,train12429.aiff,0
23823,train23824.aiff,0
10660,train10661.aiff,0
13471,train13472.aiff,0
24263,train24264.aiff,0
19745,train19746.aiff,1
13401,train13402.aiff,0
2176,train2177.aiff,0
12682,train12683.aiff,0
23406,train23407.aiff,1
10885,train10886.aiff,1
17919,train17920.aiff,0
20310,train20311.aiff,1
11988,train11989.aiff,1
4286,train4287.aiff,1
6673,train6674.aiff,1
26381,train26382.aiff,1
28713,train28714.aiff,0
6184,train6185.aiff,0
8111,train8112.aiff,0
29865,train29866.aiff,0
11863,train11864.aiff,1
13518,train13519.aiff,0
22264,train22265.aiff,0
1371,train1372.aiff,0
19628,train19629.aiff,0
20786,train20787.aiff,0
6024,train6025.aiff,0
23972,train23973.aiff,0
28349,train28350.aiff,0
9932,train9933.aiff,0
6490,train6491.aiff,1
25782,train25783.aiff,1
18000,train18001.aiff,1
4401,train4402.aiff,0
27745,train27746.aiff,0
20657,train20658.aiff,1
1327,train1328.aiff,1
19942,train19943.aiff,0
19129,train19130.aiff,1
4090,train4091.aiff,0
26332,train26333.aiff,1
521,train522.aiff,0
5474,train5475.aiff,1
4600,train4601.aiff,1
1224,train1225.aiff,1
6736,train6737.aiff,1
17542,train17543.aiff,1
14229,train14230.aiff,1
24518,train24519.aiff,0
26148,train26149.aiff,1
26885,train26886.aiff,0
1743,train1744.aiff,0
9636,train9637.aiff,1
14283,train14284.aiff,0
20260,train20261.aiff,1
19652,train19653.aiff,1
7859,train7860.aiff,0
2817,train2818.aiff,0
27100,train27101.aiff,0
20284,train20285.aiff,1
0,train1.aiff,0
9998,train9999.aiff,0
26000,train26001.aiff,1
16910,train16911.aiff,0
27290,train27291.aiff,0
10019,train10020.aiff,0
28620,train28621.aiff,0
23322,train23323.aiff,1
20693,train20694.aiff,1
7088,train7089.aiff,0
5624,train5625.aiff,0
10765,train10766.aiff,0
20477,train20478.aiff,1
6396,train6397.aiff,1
4979,train4980.aiff,1
26044,train26045.aiff,1
19635,train19636.aiff,1
1779,train1780.aiff,0
22032,train22033.aiff,0
24681,train24682.aiff,1
21720,train21721.aiff,1
12401,train12402.aiff,0
20944,train20945.aiff,0
4735,train4736.aiff,1
1451,train1452.aiff,0
6762,train6763.aiff,0
4350,train4351.aiff,0
12584,train12585.aiff,1
17370,train17371.aiff,0
14674,train14675.aiff,0
22329,train22330.aiff,1
3295,train3296.aiff,0
26283,train26284.aiff,1
6933,train6934.aiff,0
6188,train6189.aiff,0
29307,train29308.aiff,0
11439,train11440.aiff,1
19493,train19494.aiff,1
2729,train2730.aiff,1
27426,train27427.aiff,0
4358,train4359.aiff,0
27955,train27956.aiff,0
25003,train25004.aiff,1
14666,train14667.aiff,0
27304,train27305.aiff,0
28088,train28089.aiff,1
12154,train12155.aiff,0
4038,train4039.aiff,1
10493,train10494.aiff,0
3119,train3120.aiff,0
26724,train26725.aiff,1
26732,train26733.aiff,1
16531,train16532.aiff,0
16823,train16824.aiff,1
6141,train6142.aiff,0
29907,train29908.aiff,1
6325,train6326.aiff,1
12927,train12928.aiff,1
20116,train20117.aiff,1
1255,train1256.aiff,0
26652,train26653.aiff,1
26142,train26143.aiff,1
28274,train28275.aiff,0
29548,train29549.aiff,1
29824,train29825.aiff,1
4602,train4603.aiff,1
